,transaction_date_time,payment_key,customer_key,time_key,item_key,store_key,item_name,item_description,customer_name,customer_upazila,customer_district,customer_division,quarter,store_size,store_city,store_upazila,store_district,store_division,quantity,unit,unit_price,total_price
106,17-03-2021 07:24,P025,C000070,T04279,I00258,S0038,Lysol Disinfectant Spray 19 oz,Kitchen Supplies,sandeep kumar,Megna,Comilla,Chittagong,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,1,pk,21.0,21.0
107,03-11-2015 10:38,P022,C001069,T06536,I00112,S0038,Swiss Miss Hot Cocoa Mix 1 oz,Coffee Hot Cocoa,madhuri,Mirpur-1,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,27,ct,14.0,378.0
108,29-10-2016 15:24,P015,C001063,T00326,I00193,S0038,Crunchy Granola Bars Oats & Honey,Food - Healthy,deepti,Mogbazar,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,81,ct,18.0,1458.0
109,07-05-2015 21:17,P023,C001063,T06254,I00062,S0038,Red Bull 16oz,Beverage - Energy/Protein,deepti,Mogbazar,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,5,cans,37.0,185.0
110,09-06-2017 15:37,P026,C001432,T09498,I00247,S0038,Cascade Gel w/ Dawn Dishwasher,Kitchen Supplies,sarojini,Megna,Comilla,Chittagong,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,54,oz,15.0,810.0
111,02-04-2015 23:01,P003,C001259,T01235,I00179,S0038,Mars Chocolate Favorites,Food - Chocolate,varsha,Bashundhara R/A,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,11,ct,19.0,209.0
112,10-10-2022 01:28,P027,C001233,T00191,I00223,S0038,Lance Variety Cracker Packs ,Food - Snacks,jyoti,Megna,Comilla,Chittagong,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,15,ct,13.5,202.5
113,01-04-2020 21:25,P015,C001622,T04875,I00099,S0038,Coffee-Mate Original Flavor Cold,Coffee Cream,puja,Farmgate,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,31,oz,6.0,186.0
114,29-11-2018 14:28,P012,C001848,T03673,I00213,S0038,Yoplait Original Yogurt Variety Pack ,Food - Healthy,arti arora,Shyamoli,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,11,ct,12.0,132.0
115,08-09-2020 06:48,P021,C000565,T07920,I00178,S0038,M&M Variety Full Size Bags,Food - Chocolate,rajeev jha,Farmgate,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,13,ct,26.0,338.0
116,22-05-2015 14:16,P035,C000956,T02380,I00223,S0038,Lance Variety Cracker Packs ,Food - Snacks,yogita tiwari,Uttara,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,38,ct,13.5,513.0
117,27-07-2019 10:04,P003,C000748,T04060,I00106,S0038,Community Coffee Dark Roast,Coffee Ground,anjali,Bishwanath,Sylhet,Sylhet,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,34,oz,17.0,578.0
118,04-03-2014 12:16,P010,C000576,T05215,I00125,S0038,Pure White Sugar Packets,Coffee Sweetener,rajveer,Megna,Comilla,Chittagong,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,1946,ct,15.0,29190.0
119,18-06-2015 15:56,P012,C000862,T01169,I00155,S0038,Doritos Nacho Cheese 1 oz,Food - Chips,mala devi @ nisha,Megna,Comilla,Chittagong,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,34,bags,17.0,578.0
120,14-01-2021 23:45,P021,C000470,T07277,I00091,S0038,Nestle Purelife 16oz ,Beverage Water,prem singh bidla,Dhanmondi,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,23,bottles,7.5,172.5
121,06-01-2021 22:11,P004,C001028,T00813,I00135,S0038,Chinet Comfort Hot Cups with Lids 16oz,Dishware - Cups Hot,ramaiya,Kharpara,B.Baria,Chittagong,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,56,ct,14.0,784.0
122,19-09-2016 16:38,P022,C001628,T02566,I00093,S0038,Ozarka Spring Water 20 oz,Beverage Water,vaishali,Mohammadpur,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,2,bottles,13.0,26.0
123,16-11-2018 12:18,P032,C000356,T06313,I00239,S0038,Extra Variety Packs Sugar Free,Gum - Mints,rashab,Shyamoli,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,4,pk,14.0,56.0
124,13-08-2014 10:09,P028,C000284,T04291,I00191,S0038,Cliff Builders Protein Bar Variety Pack,Food - Healthy,rajiv bagoriya,Bashundhara R/A,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,1,bars,24.0,24.0
125,26-05-2022 04:14,P030,C001065,T08608,I00022,S0038,Mountain Dew - 12 oz cans,a. Beverage - Soda,pooja kanwar,Mirpur-1,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,14,cans,16.25,227.5
126,18-01-2019 07:49,P015,C001016,T09519,I00039,S0038,Perrier Sparkling Water glass 11oz,a. Beverage Sparkling Water,kusum,Savar,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,1,bottles,26.0,26.0
127,08-11-2015 16:35,P029,C000369,T05050,I00236,S0038,Altoids Small Packs Variety,Gum - Mints,lal chand,Farmgate,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,11,tins,12.0,132.0
128,30-01-2017 03:37,P017,C001924,T07842,I00135,S0038,Chinet Comfort Hot Cups with Lids 16oz,Dishware - Cups Hot,babita,Mirpur-1,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,20,ct,14.0,280.0
129,05-03-2020 18:48,P027,C000122,T08539,I00022,S0038,Mountain Dew - 12 oz cans,a. Beverage - Soda,deepak,Mirpur-1,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,6,cans,16.25,97.5
130,05-03-2020 18:48,P038,C000545,T08539,I00252,S0038,Dial Anti-bacterial  Foam 7.5oz,Kitchen Supplies,om prakash,Megna,Comilla,Chittagong,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,2,ct,11.0,22.0
131,27-12-2014 23:34,P035,C000122,T03629,I00129,S0038,Truvia Natural Sweetener,Coffee Sweetener,deepak,Mirpur-1,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,117,pk,18.0,2106.0
132,22-03-2020 22:12,P022,C000229,T01988,I00124,S0038,Njoy Sugar Canister 22 oz,Coffee Sweetener,sanjeev,Bishwanath,Sylhet,Sylhet,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,2,ct,15.0,30.0
133,29-12-2016 01:45,P023,C000821,T00495,I00175,S0038,Hershey Nuggets,Food - Chocolate,nisha @ chinu,Mirpur-1,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,4,oz,19.0,76.0
134,13-03-2014 13:22,P003,C001845,T07716,I00084,S0038,Tropicana Apple Juice 10 oz 100% ,Beverage - Juice,smt vinod devi,Megna,Comilla,Chittagong,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,16,bottles,18.0,288.0
135,03-08-2019 06:44,P008,C001511,T01230,I00183,S0038,Snickers Bars 1.8oz,Food - Chocolate,sunita,Shyamoli,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,16,ct,35.0,560.0
136,10-12-2014 16:30,P003,C000836,T00751,I00109,S0038,Folgers Classic Roast Coffee,Coffee Ground,huma khan,Gournadi,Barishal,Barishal,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,46,oz,17.0,782.0
137,10-12-2014 16:30,P011,C000866,T00751,I00052,S0038,Monster Lo-Carb 16 oz,Beverage - Energy/Protein,chanchal,Keranigong,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,10,cans,40.0,400.0
138,09-03-2016 11:45,P004,C001211,T00321,I00004,S0038,Cherry Coke 12oz,a. Beverage - Soda,kesnata devi @ rajni,Bishwanath,Sylhet,Sylhet,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,9,cans,6.75,60.75
139,18-02-2022 13:37,P009,C000866,T06331,I00252,S0038,Dial Anti-bacterial  Foam 7.5oz,Kitchen Supplies,chanchal,Keranigong,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,1,ct,11.0,11.0
140,04-02-2018 08:05,P003,C000829,T07855,I00184,S0038,Tootsie Roll Midgets,Food - Chocolate,priyanka,Savar,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,412,ct,12.0,4944.0
141,09-02-2015 16:53,P020,C001221,T04324,I00165,S0038,Miss Vickies Chips,Food - Chips,shayra,Mirpur-1,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,24,bags,16.0,384.0
142,29-07-2017 03:00,P035,C001556,T05145,I00160,S0038,Frito Classic Mix Variety,Food - Chips,savita,Mogbazar,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,38,bags,17.0,646.0
143,18-09-2020 20:24,P023,C000889,T05466,I00081,S0038,Tejava Unsweetened Black Tea 16.9oz,Beverage - Iced Tea,poonam,Mohammadpur,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,10,bottles,29.0,290.0
144,10-02-2018 14:53,P013,C000252,T09689,I00190,S0038,Chobani Greek Yogurt Variety Pack ,Food - Healthy,mehraj,Uttara,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,10,ct,16.0,160.0
145,26-08-2021 20:47,P038,C000252,T06946,I00161,S0038,Frito Fiesta Flavors Variety,Food - Chips,mehraj,Uttara,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,16,Bags,17.0,272.0
146,19-05-2016 19:06,P029,C000725,T08823,I00085,S0038,Tropicana Orange Juice 10 oz 100% ,Beverage - Juice,pooja,Megna,Comilla,Chittagong,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,19,bottles,18.0,342.0
147,23-04-2019 19:17,P019,C001413,T06747,I00210,S0038,Quaker Instant Oatmeal Variety ,Food - Healthy,sunita,Keranigong,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,36,ct,15.0,540.0
148,13-04-2014 10:23,P006,C001234,T09157,I00230,S0038,"Nabisco Classic Mix ccooki, cracker",Food - Sweets,rukmani,Savar,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,25,pk,15.0,375.0
149,23-10-2019 19:32,P016,C001706,T08987,I00211,S0038,"Sargento Bal. Breaks (fruit, nut, cheese)",Food - Healthy,pinki,Mirpur-1,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,1,ct,15.0,15.0
150,04-02-2017 19:28,P032,C000072,T00844,I00143,S0038,Hefty Supreme Foam Plates 9 inch,Dishware - Plates,kuldeep singh,Dhanmondi,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,89,ct,16.0,1424.0
151,01-03-2021 23:19,P016,C001175,T01643,I00132,S0038,Clear Plastic 12 oz Cups,Dishware - Cups Cold,khusbhu,Bishwanath,Sylhet,Sylhet,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,48,ct,14.0,672.0
152,17-04-2016 19:55,P006,C000157,T04548,I00064,S0038,Red Bull Sugar Free 8.4 oz,Beverage - Energy/Protein,madan,Mohammadpur,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,16,cans,40.0,640.0
153,15-08-2020 21:57,P015,C000466,T02312,I00198,S0038,"Go-Gurt Low Fat Yogurt, Strwbry & Berry ",Food - Healthy,omparkash,Keranigong,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,27,ct,12.0,324.0
154,21-01-2018 05:09,P029,C000937,T07557,I00186,S0038,Belvita Hard Biscuits Blueberry,Food - Healthy,devi,Mohammadpur,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,18,ct,13.0,234.0
155,24-10-2015 10:07,P020,C000166,T05354,I00164,S0038,"Goldfish Variety Bags, cheddar, pretzels",Food - Chips,kunal @ kannu,Megna,Comilla,Chittagong,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,25,ct,16.0,400.0
156,24-12-2014 19:47,P037,C000300,T04735,I00212,S0038,Sargento String Cheese 0.75oz,Food - Healthy,jai kishan,Kharpara,B.Baria,Chittagong,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,21,ct,12.0,252.0
157,04-09-2020 08:40,P002,C000395,T05806,I00009,S0038,Diet Coke - 12 oz cans,a. Beverage - Soda,akshay kumar,Mohammadpur,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,4,cans,16.25,65.0
158,08-06-2019 19:35,P038,C000906,T03979,I00256,S0038,Kleenex Tissue Square Boxes 75/box,Kitchen Supplies,anita,Uttara,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,1,pack,20.0,20.0
159,15-06-2020 02:45,P019,C001745,T01022,I00224,S0038,Peanutbutter Filled Pretzels,Food - Snacks,manpreet kaur,Mohammadpur,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,25,oz,11.0,275.0
160,13-06-2015 22:14,P011,C001082,T08938,I00066,S0038,Gatorade Frost Variety 20 oz ,Beverage - Gatorade,meena devi,Mogbazar,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,17,bottles,20.0,340.0
161,08-12-2019 16:10,P035,C001632,T08417,I00224,S0038,Peanutbutter Filled Pretzels,Food - Snacks,madam sahnaj,Keranigong,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,26,oz,11.0,286.0
162,17-05-2018 19:28,P034,C001658,T05692,I00203,S0038,Nat.Valley PeanutButter Protein Bars,Food - Healthy,ku. seetal rawat,Bishwanath,Sylhet,Sylhet,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,16,ct,18.0,288.0
163,26-04-2021 05:19,P035,C000811,T00130,I00192,S0038,Cliff Energy Bars Variety Pack,Food - Healthy,pinki,Megna,Comilla,Chittagong,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,4,ct,24.0,96.0
164,19-05-2017 13:32,P023,C000681,T04976,I00205,S0038,Nature Valley Chewy Trail Mix Bars,Food - Healthy,manju,Mirpur-1,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,40,ct,16.0,640.0
165,28-06-2017 01:36,P010,C000681,T09741,I00211,S0038,"Sargento Bal. Breaks (fruit, nut, cheese)",Food - Healthy,manju,Mirpur-1,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,6,ct,15.0,90.0
166,06-08-2014 11:35,P018,C001621,T02528,I00262,S0038,Strong Everyday Napkins,Kitchen Supplies,padma,Uttara,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,565,ct,14.0,7910.0
167,27-12-2015 09:27,P030,C000744,T06071,I00111,S0038,K Cups Hot Cocoa,Coffee Hot Cocoa,ruby,Mirpur-1,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,8,ct,16.0,128.0
168,16-09-2017 14:48,P039,C000167,T07127,I00038,S0038,Perrier Flavors Sparkling Water 16.9oz,a. Beverage Sparkling Water,arman ansari,Megna,Comilla,Chittagong,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,18,bottles,23.0,414.0
169,20-12-2021 17:43,P034,C000128,T01028,I00031,S0038,La Croix Sparkling Coconut 12 oz,a. Beverage Sparkling Water,pritam singh,Mirpur-1,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,9,cans,16.0,144.0
170,12-09-2019 00:32,P025,C001543,T06713,I00125,S0038,Pure White Sugar Packets,Coffee Sweetener,seema,Mogbazar,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,1660,ct,15.0,24900.0
171,22-08-2018 10:51,P019,C000531,T05455,I00180,S0038,Mars Mini Mix,Food - Chocolate,karan,Agargaon,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,20,ct,19.0,380.0
172,05-02-2020 04:33,P034,C000398,T07856,I00249,S0038,Clorox Bleach Large Jugs,Kitchen Supplies,devender,Mogbazar,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,2,pack,16.0,32.0
173,24-05-2022 06:58,P026,C001168,T01390,I00164,S0038,"Goldfish Variety Bags, cheddar, pretzels",Food - Chips,rishu,Megna,Comilla,Chittagong,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,28,ct,16.0,448.0
174,16-03-2021 05:34,P016,C001315,T02223,I00173,S0038,Hershey Factory Favorites Mix,Food - Chocolate,garima,Shyamoli,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,52,ct,19.0,988.0
175,28-06-2017 02:03,P005,C001784,T09824,I00053,S0038,Monster Original Green 16 oz,Beverage - Energy/Protein,sunita,Savar,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,12,cans,40.0,480.0
176,15-08-2015 05:19,P016,C000776,T07674,I00043,S0038,Topo Chico 20oz plastic,a. Beverage Sparkling Water,meera,Savar,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,16,bottles,24.0,384.0
177,01-01-2015 18:29,P024,C001799,T06578,I00253,S0038,ForceFlex Trash Bags 13 Gal ,Kitchen Supplies,smt shasi,Mirpur-1,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,5,bags,21.0,105.0
178,16-03-2022 09:20,P022,C000825,T03810,I00040,S0038,Perrier Sparkling Water plastic 16.9oz,a. Beverage Sparkling Water,anjali,Megna,Comilla,Chittagong,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,6,bottles,22.0,132.0
179,27-05-2014 17:20,P007,C001676,T00928,I00148,S0038,Plastic Knives White  Heavyweight,Dishware - Utensils,muskhan,Mohammadpur,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,61,ct,15.0,915.0
180,01-03-2016 22:52,P031,C001751,T06126,I00202,S0038,Lunchables Variety Pack Oscar Meyer,Food - Healthy,meena,Megna,Comilla,Chittagong,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,2,ct,12.0,24.0
181,19-02-2014 09:38,P021,C000787,T00271,I00082,S0038,100% Juice Box Variety 6.75 oz ,Beverage - Juice,reena,Bashundhara R/A,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,34,ct,15.0,510.0
182,04-11-2022 11:02,P007,C001566,T01331,I00042,S0038,Topo Chico 12 oz glass,a. Beverage Sparkling Water,krishna@manisha,Savar,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,3,bottles,28.0,84.0
183,14-04-2014 19:04,P032,C000984,T06632,I00116,S0038,K Cups Dunkin Donuts Medium Roast,Coffee K-Cups,sakila,Farmgate,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,19,ct,48.0,912.0
184,12-03-2021 12:12,P025,C000116,T05571,I00001,S0038,A&W Root Beer - 12 oz cans,a. Beverage - Soda,ajay narayan,Mirpur-1,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,18,cans,11.5,207.0
185,17-01-2019 17:13,P031,C000414,T05156,I00093,S0038,Ozarka Spring Water 20 oz,Beverage Water,parminder,Mirpur-1,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,26,bottles,13.0,338.0
186,14-01-2015 09:40,P035,C000756,T03945,I00205,S0038,Nature Valley Chewy Trail Mix Bars,Food - Healthy,smt. gyatri devi,Bashundhara R/A,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,4,ct,16.0,64.0
187,03-06-2022 01:20,P007,C001919,T00325,I00045,S0038,Waterloo Sparkling Grapefruit 12oz,a. Beverage Sparkling Water,hema khatun,Dhanmondi,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,10,cans,8.0,80.0
188,02-11-2020 20:39,P025,C000601,T02908,I00227,S0038,Keebler Cookie & Cracker Variety,Food - Sweets,ayub khan,Bashundhara R/A,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,1,pk,15.0,15.0
189,22-08-2016 00:28,P009,C000597,T09196,I00142,S0038,Hefty Supreme Foam Plates 6 inch,Dishware - Plates,prateek kumar tiwari,Mohammadpur,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,120,ct,12.5,1500.0
190,22-06-2019 22:09,P027,C001944,T02514,I00241,S0038,Peppermints Hard Candy,Gum - Mints,pooja,Agargaon,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,420,ct,12.0,5040.0
191,23-07-2020 15:42,P023,C000727,T03993,I00169,S0038,Sun Chips Variety Pack,Food - Chips,koshal,Bashundhara R/A,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,17,ct,17.0,289.0
192,14-06-2017 17:41,P018,C001025,T02250,I00201,S0038,Kind  Bars Variety Pack 1.4 oz ,Food - Healthy,susila gudiya,Savar,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,15,bars,23.0,345.0
193,14-06-2017 17:41,P004,C000810,T02250,I00054,S0038,Monster Zero Ultra 16 oz,Beverage - Energy/Protein,charu,Uttara,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,14,cans,40.0,560.0
194,11-09-2022 07:42,P015,C001782,T04978,I00253,S0038,ForceFlex Trash Bags 13 Gal ,Kitchen Supplies,shikha,Dhanmondi,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,77,bags,21.0,1617.0
195,12-12-2018 09:50,P015,C000500,T03686,I00144,S0038,Paper Plate 10 inch Ultra Strong,Dishware - Plates,ritu raj kumar,Megna,Comilla,Chittagong,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,94,ct,20.0,1880.0
196,11-10-2016 12:26,P002,C001317,T00159,I00066,S0038,Gatorade Frost Variety 20 oz ,Beverage - Gatorade,lalita devi,Megna,Comilla,Chittagong,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,11,bottles,20.0,220.0
197,26-02-2017 07:23,P038,C000485,T00300,I00018,S0038,Fresca Original - 12 oz cans,a. Beverage - Soda,baban @ suresh,Keranigong,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,5,cans,6.75,33.75
198,25-12-2018 03:19,P008,C000363,T08377,I00084,S0038,Tropicana Apple Juice 10 oz 100% ,Beverage - Juice,narender,Mogbazar,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,4,bottles,18.0,72.0
199,24-01-2015 04:22,P020,C001970,T06394,I00095,S0038,Propel Zero Variety 20 oz,Beverage Water,nashrin and her daughter jannat (both),Savar,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,19,botlltes,16.0,304.0
200,29-06-2021 23:04,P039,C001970,T05524,I00237,S0038,Breath Savers Peppermints 12/roll ,Gum - Mints,nashrin and her daughter jannat (both),Savar,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,22,ct,16.0,352.0
201,12-09-2018 11:18,P013,C001991,T06052,I00156,S0038,Flamin Hot Chip Mix 1oz,Food - Chips,smt kanchan devi,Savar,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,20,bags,17.0,340.0
202,24-08-2019 06:16,P034,C000616,T08375,I00037,S0038,La Croix Sparkling Pure 12 oz,a. Beverage Sparkling Water,sanjit misra,Savar,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,22,cans,16.0,352.0
203,09-03-2018 19:40,P017,C000107,T00129,I00065,S0038,G2 Lo Calorie Variety 20 oz,Beverage - Gatorade,veer bhan singh,Mirpur-1,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,16,bottles,20.0,320.0
204,24-04-2020 10:27,P008,C001235,T09815,I00142,S0038,Hefty Supreme Foam Plates 6 inch,Dishware - Plates,radhika,Keranigong,Dhaka,Dhaka,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,208,ct,12.5,2600.0
205,13-04-2016 09:57,P029,C001633,T03167,I00199,S0038,Kellogg's Fruity Snacks,Food - Healthy,laxmi devi,Kharpara,B.Baria,Chittagong,Q2,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,8,ct,15.0,120.0
206,10-10-2021 01:52,P036,C001633,T04539,I00237,S0038,Breath Savers Peppermints 12/roll ,Gum - Mints,laxmi devi,Kharpara,B.Baria,Chittagong,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,18,ct,16.0,288.0
207,20-01-2014 15:40,P029,C000764,T08660,I00014,S0038,Diet Mountain Dew 12oz cans,a. Beverage - Soda,meena kumari,Mohammadpur,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,1,cans,6.75,6.75
208,12-07-2015 21:26,P001,C000178,T04122,I00217,S0038,Unsalted Premium Blend Nuts,Food - Nuts,aditya som,Dhanmondi,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,33,oz,20.5,676.5
209,10-03-2019 15:46,P017,C000607,T06708,I00025,S0038,Seven Up - 12 oz cans,a. Beverage - Soda,tahir,Mirpur-1,Dhaka,Dhaka,Q1,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,11,cans,11.5,126.5
210,18-11-2016 22:16,P020,C001875,T07032,I00162,S0038,Gardettos Snacks,Food - Chips,aradhana @ radha,Savar,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,14,Bags,16.0,224.0
211,05-10-2016 15:05,P011,C001154,T05390,I00168,S0038,Snyders Pretzels Minis,Food - Chips,manju devi,Uttara,Dhaka,Dhaka,Q4,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,30,ct,18.0,540.0
212,15-09-2015 23:16,P001,C000445,T00818,I00198,S0038,"Go-Gurt Low Fat Yogurt, Strwbry & Berry ",Food - Healthy,deepak goyal,Mirpur-1,Dhaka,Dhaka,Q3,medium,Laxmipur,Ramgati,Laxmipur,Chittagong,13,ct,12.0,156.0
